"~start_node_id","~start_node_labels","~start_node_property_name","~start_node_property_attributes","~start_node_property_id","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name","~end_node_property_id","~end_node_property_desc","~start_node_property_desc","~end_node_property_gloss","~start_node_property_gloss","~start_node_property_classes","~end_node_property_attributes","~end_node_property_kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:241","elementSpec","hom",,"hom","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['groups information relating to one homograph within an entry.']",,"['homograph']","['att.global','att.lexicographic','model.entryPart']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:242","elementSpec","sense",,"sense","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['groups together all information relating to one word sense in a dictionary entry','for example definitions','examples','and translation equivalents.']",,"[]","['att.global','att.lexicographic','model.entryPart']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:243","elementSpec","dictScrap",,"dictScrap","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['encloses a part of a dictionary entry in which other phrase-level dictionary elements are freely combined.']",,"['dictionary scrap']","['att.global','model.entryPart.top']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:244","elementSpec","form",,"form","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['groups all the information on the written and spoken forms of one headword.']",,"['form information group']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top','model.formPart']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:245","elementSpec","orth",,"orth","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['gives the orthographic form of a dictionary headword.']",,"['orthographic form']","['att.global','att.lexicographic','att.notated','att.partials','att.typed','model.entryPart','model.formPart']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:246","elementSpec","pron",,"pron","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains the pronunciation(s) of the word.']",,"['pronunciation']","['att.global','att.lexicographic','att.notated','att.partials','att.typed','model.entryPart','model.formPart']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:247","elementSpec","hyph",,"hyph","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains a hyphenated form of a dictionary headword','or hyphenation information in some other form.']",,"['hyphenation']","['att.global','att.lexicographic','att.notated','model.entryPart','model.formPart']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:248","elementSpec","syll",,"syll","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains the syllabification of the headword.']",,"['syllabification']","['att.global','att.lexicographic','att.notated','model.entryPart','model.formPart']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:249","elementSpec","stress",,"stress","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains the stress pattern for a dictionary headword','if given separately.']",,"['stress']","['att.global','att.notated','model.formPart']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:250","elementSpec","gram",,"gram","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['within an entry in a dictionary or a terminological data file','contains grammatical information relating to a term','word','or form.']",,"['grammatical information']","['att.global','att.lexicographic','att.typed','model.morphLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:251","elementSpec","gen",,"gen","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['identifies the morphological gender of a lexical item','as given in the dictionary.']",,"['gender']","['att.global','att.lexicographic','model.morphLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:252","elementSpec","number",,"number","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['indicates grammatical number associated with a form','as given in a dictionary.']",,"['number']","['att.global','att.lexicographic','model.morphLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:253","elementSpec","case",,"case","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains grammatical case information given by a dictionary for a given form.']",,"['case']","['att.global','att.lexicographic','model.morphLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:254","elementSpec","per",,"per","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains an indication of the grammatical person (1st','2nd','3rd','etc.) associated with a given inflected form in a dictionary.']",,"['person']","['att.global','att.lexicographic','model.morphLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:255","elementSpec","tns",,"tns","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['indicates the grammatical tense associated with a given inflected form in a dictionary.']",,"['tense']","['att.global','att.lexicographic','model.morphLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:256","elementSpec","mood",,"mood","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains information about the grammatical mood of verbs (e.g. indicative','subjunctive','imperative).']",,"['mood']","['att.global','att.lexicographic','model.morphLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:257","elementSpec","iType",,"iType","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['indicates the inflectional class associated with a lexical item.']",,"['inflectional class']","['att.global','att.lexicographic','att.typed','model.morphLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:265","elementSpec","gramGrp",,"gramGrp","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","[]",,"['grammatical information group']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top','model.lexicalRefinement']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:266","elementSpec","pos",,"pos","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['indicates the part of speech assigned to a dictionary headword such as noun','verb','or adjective.']",,"['part of speech']","['att.global','att.lexicographic','model.entryPart','model.lexicalRefinement']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:267","elementSpec","subc",,"subc","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains subcategorization information (transitive/intransitive','countable/non-countable','etc.)']",,"['subcategorization']","['att.global','att.lexicographic','model.entryPart','model.lexicalRefinement']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:268","elementSpec","colloc",,"colloc","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains any sequence of words that co-occur with the headword with significant frequency.']",,"['collocate']","['att.global','att.lexicographic','att.typed','model.entryPart','model.lexicalRefinement']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:269","elementSpec","def",,"def","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains definition text in a dictionary entry.']",,"['definition']","['att.global','att.lexicographic','model.entryPart','model.entryPart.top']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:270","elementSpec","etym",,"etym","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['encloses the etymological information in a dictionary entry.']",,"['etymology']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:271","elementSpec","lang",,"lang","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains the name of a language mentioned in etymological or other linguistic discussion.']",,"['language name']","['att.global','att.lexicographic','model.nameLike']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:272","elementSpec","usg",,"usg","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains usage information in a dictionary entry.']",,"['usage']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top','model.lexicalRefinement']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:273","elementSpec","lbl",,"lbl","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains a label for a form','example','translation','or other piece of information','e.g. abbreviation for','contraction of','literally','approximately','synonyms:','etc.']",,"['label']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top','model.lexicalRefinement']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:274","elementSpec","xr",,"xr","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains a phrase','sentence','or icon referring the reader to some other location in this or another text.']",,"['cross-reference phrase']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:275","elementSpec","re",,"re","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['contains a dictionary entry for a lexical item related to the headword','such as a compound phrase or derived form','embedded inside a larger entry.']",,"['related entry']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top']","['xml:id','n','xml:base','xml:space']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:276","elementSpec","oRef",,"oRef","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","att.global","provides attributes common to all elements in the TEI encoding scheme.","['in a dictionary example','indicates a reference to the orthographic form(s) of the headword.']",,"['orthographic-form reference']","['att.global','att.lexicographic','att.notated','att.pointing','att.typed','model.ptrLike.form']","['xml:id','n','xml:base','xml:space']",
