"~id","~labels","gloss","name","id","desc","attributes","classes","kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:536","elementSpec","['graph']","graph","graph","['encodes a graph','which is a collection of nodes','and arcs which connect the nodes.']",,"['att.global','att.typed','model.divPart','model.standOffPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:537","elementSpec","['node']","node","node","['encodes a node','a possibly labeled point in a graph.']",,"['att.global','att.typed']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:543","elementSpec","['embedding tree']","eTree","eTree","[]",,"['att.global','att.typed','model.divPart','model.standOffPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:545","elementSpec","['leaf or terminal node of an embedding tree']","eLeaf","eLeaf","[]",,"['att.global','att.typed']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:546","elementSpec","['forest']","forest","forest","['provides for groups of rooted trees.']",,"['att.global','att.typed','model.divPart','model.standOffPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:547","elementSpec","[]","listForest","listForest","['provides for lists of forests.']",,"['att.global','att.typed','model.divPart','model.standOffPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:556","elementSpec","['identifier']","ident","ident","[]",,"['att.global','att.typed','model.emphLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:557","elementSpec","['tag']","tag","tag","['contains text of a complete start- or end-tag','possibly including attribute specifications','but excluding the opening and closing markup delimiter characters.']",,"['att.global','att.typed','model.phrase.xml']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:565","elementSpec","['module specification']","moduleSpec","moduleSpec","['documents the structure','content','and purpose of a single module','i.e. a named and externally visible group of declarations.']",,"['att.global','att.identified','att.typed','model.oddDecl']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:570","elementSpec","['class specification']","classSpec","classSpec","['contains reference information for a TEI element class; that is a group of elements which appear together in content models','or which share some common attribute','or both.']",,"['att.global','att.identified','att.typed','model.oddDecl']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:574","elementSpec","['list of references']","listRef","listRef","['supplies a list of significant references in the current document or elsewhere.']",,"['att.global','att.typed','model.ptrLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:575","elementSpec","['exemplum']","exemplum","exemplum","['groups an example demonstrating the use of an element along with optional paragraphs of commentary.']",,"['att.global','att.translatable','att.typed']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:593","elementSpec","['constraint on schema']","constraintSpec","constraintSpec","['contains a formal constraint','typically expressed in a rule-based schema language','to which a construct must conform in order to be considered valid']",,"['att.global','att.identified','att.typed','model.oddDecl']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:51","elementSpec","[]","conversion","conversion","['defines how to calculate one unit of measure in terms of another.']",,"['att.global','att.datable','att.formula','att.locatable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:57","elementSpec","['creation']","creation","creation","['contains information about the creation of a text.']",,"['att.global','att.datable','model.profileDescPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:139","elementSpec","['author']","author","author","['in a bibliographic reference','contains the name(s) of an author','personal or corporate','of a work; for example in the same form as that provided by a recognized bibliographic name authority.']",,"['att.global','att.datable','att.naming','model.respLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:140","elementSpec","[]","editor","editor","['contains a secondary statement of responsibility for a bibliographic item','for example the name of an individual','institution or organization','(or of several such) acting as editor','compiler','translator','etc.']",,"['att.global','att.datable','att.naming','model.respLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:332","elementSpec","['binding']","binding","binding","['contains a description of one binding','i.e. type of covering','boards','etc. applied to a manuscript or other object.']",,"['att.global','att.datable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:339","elementSpec","['acquisition']","acquisition","acquisition","['contains any descriptive or other information concerning the process by which a manuscript or manuscript part or other object entered the holding institution.']",,"['att.global','att.datable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:95","elementSpec","['deliberately marked omission']","ellipsis","ellipsis","['indicates a purposeful marking in the source document signalling that content has been omitted','and may also supply or describe the omitted content.']",,"['att.global','att.dimensions','att.timed','model.global.edit']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:282","elementSpec","['height']","height","height","['contains a measurement measured along the axis at a right angle to the bottom of the object.']",,"['att.global','att.dimensions','model.dimLike','model.measureLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:283","elementSpec","['depth']","depth","depth","[]",,"['att.global','att.dimensions','model.dimLike','model.measureLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:284","elementSpec","['width']","width","width","['contains a measurement of an object along the axis parallel to its bottom','e.g. perpendicular to the spine of a book or codex.']",,"['att.global','att.dimensions','model.dimLike','model.measureLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:366","elementSpec","['substitution']","subst","subst","['groups one or more deletions (or surplus text) with one or more additions when the combination is to be regarded as a single intervention in the text.']",,"['att.global','att.dimensions','att.transcriptional','model.pPart.editorial']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:652","ClassSpec",,"att.duration","att.duration","provides attributes for normalization of elements that contain datable events.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:0","elementSpec","['TEI header']","teiHeader","teiHeader","['supplies descriptive and declarative metadata associated with a digital resource or set of resources.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1","elementSpec","['file description']","fileDesc","fileDesc","['contains a full bibliographic description of an electronic file.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:2","elementSpec","['title statement']","titleStmt","titleStmt","['groups information about the title of a work and those responsible for its content.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:6","elementSpec","['edition statement']","editionStmt","editionStmt","['groups information relating to one edition of a text.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:7","elementSpec","['edition']","edition","edition","['describes the particularities of one edition of a text.']",,"['att.global','model.biblPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:8","elementSpec","['extent']","extent","extent","['describes the approximate size of a text stored on some carrier medium or of some other object','digital or non-digital','specified in any convenient units.']",,"['att.global','model.biblPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:9","elementSpec","['publication statement']","publicationStmt","publicationStmt","['groups information concerning the publication or distribution of an electronic or other text.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:16","elementSpec","['notes statement']","notesStmt","notesStmt","['collects together any notes providing information about a text additional to that recorded in other parts of the bibliographic description.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:19","elementSpec","['encoding description']","encodingDesc","encodingDesc","['documents the relationship between an electronic text and the source or sources from which it was derived.']",,"['att.global','model.teiHeaderPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:32","elementSpec","['tagging declaration']","tagsDecl","tagsDecl","['provides detailed information about the tagging applied to a document.']",,"['att.global','model.encodingDescPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:34","elementSpec","['namespace']","namespace","namespace","['supplies the formal name of the namespace to which the elements documented by its children belong.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:38","elementSpec","['citation structure']","citeStructure","citeStructure","['declares a structure and method for citing the current document.']",,"['att.global','att.citeStructurePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:39","elementSpec","['citation data']","citeData","citeData","['specifies how information may be extracted from citation structures.']",,"['att.global','att.citeStructurePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:40","elementSpec","['canonical reference pattern']","cRefPattern","cRefPattern","['specifies an expression and replacement pattern for transforming a canonical reference into a URI.']",,"['att.global','att.patternReplacement']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:41","elementSpec","['prefix definition']","prefixDef","prefixDef","[]",,"['att.global','att.patternReplacement']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:42","elementSpec","['list of prefix definitions']","listPrefixDef","listPrefixDef","[]",,"['att.global','model.encodingDescPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:44","elementSpec","['classification declarations']","classDecl","classDecl","['contains one or more taxonomies defining any classificatory codes used elsewhere in the text.']",,"['att.global','model.encodingDescPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:52","elementSpec","['application information']","appInfo","appInfo","['records information about an application which has edited the TEI file.']",,"['att.global','model.encodingDescPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:54","elementSpec","['text-profile description']","profileDesc","profileDesc","['provides a detailed description of non-bibliographic aspects of a text','specifically the languages and sublanguages used','the situation in which it was produced','the participants and their setting.']",,"['att.global','model.teiHeaderPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:55","elementSpec","['note on hand']","handNote","handNote","['describes a particular style or hand distinguished within a manuscript.']",,"['att.global','att.handFeatures']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:56","elementSpec","[]","abstract","abstract","['contains a summary or formal abstract prefixed to an existing source document by the encoder.']",,"['att.global','model.profileDescPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:61","elementSpec","['keywords']","keywords","keywords","['contains a list of keywords or phrases identifying the topic or nature of a text.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:62","elementSpec","['classification code']","classCode","classCode","['contains the classification code used for this text in some standard classification system.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:64","elementSpec","['calendar description']","calendarDesc","calendarDesc","['contains a description of the calendar system used in any dating expression found in the text.']",,"['att.global','model.profileDescPart']",
